,Title,Category,Room Count,Floor,Area,Updated At,Price,Location
882,ZAFER DE NECİPFAZIL CADDSİNDE KREDİSİZ UYGUN FİYATLI 2+1 ARA KAT,homeDaire,weekend2+1,layers2. Kat,texture80 m2,event17 Ağustos,1.580.000 TL,İstanbul - Bahçelievler - Yenibosna Merkez Mh.
883,Şişli Feriköy Yayla Mah. Satılık 2+1 Fırsatı!,homeDaire,weekend2+1,layersDüz Giriş (Zemin),texture90 m2,event17 Ağustos,2.550.000 TL,İstanbul - Şişli - Yayla Mh.
884,ZEN YAPI'DAN EMSALLERİN ALTINDA SATILIK 2+1 ARA KAT DAİRE!!,homeDaire,weekend2+1,layers3. Kat,texture120 m2,event20 Ağustos,1.525.000 TL,İstanbul - Beylikdüzü - Yakuplu Mh.
885,YILDIZ DAN BAKKAL DURAĞINDA SIFIR KREDİLİ 2+1 MÜKEMMEL ARA KATLAR,homeDaire,weekend2+1,layers3. Kat,texture80 m2,event17 Ağustos,3.300.000 TL,İstanbul - Bahçelievler - Yenibosna Merkez Mh.
886,ZEN YAPI'DAN MERKEZİ LOKASYONDA FUUL DEKORLU 2+1 ARAKAT SATILIK D,homeDaire,weekend2+1,layers3. Kat,texture130 m2,event20 Ağustos,1.499.999 TL,İstanbul - Beylikdüzü - Cumhuriyet Mh.
887,ZEN YAPI'DAN 2+1 SATILIK MERKEZİ KONUMDA FULL GÖRSELLİ DAİRE,homeDaire,weekend2+1,layers2. Kat,texture100 m2,event20 Ağustos,1.899.999 TL,İstanbul - Beylikdüzü - Cumhuriyet Mh.
888,Bağlarbaşı Metro'nun yanında 1+1,homeDaire,weekend1+1,layers2. Kat,texture65 m2,event18 Ağustos,2.650.000 TL,İstanbul - Üsküdar - Murat Reis Mh.
889,KİPTAŞ VENEZİA MEGA SATILIK 1+1 BOŞ HOMOFİS 120 M2 TERASLI,homeDaire,weekend1+1,layers2. Kat,texture120 m2,event17 Ağustos,8.300.000 TL,İstanbul - Gaziosmanpaşa - Karadeniz Mh.
890,PAPATYA RESİDENCE 2 EŞYALI BAKIMLI STÜDYO TARZI KİRACISIZ 1+1,homeResidence,weekend1+1,layers14. Kat,texture74 m2,event17 Ağustos,1.990.000 TL,İstanbul - Esenyurt - Barbaros Hayrettin Paşa Mh.
891,SEEWORLD SİNPAŞ EGEBOYU 3+1 SATILIK 160m2 egeboyu,homeDaire,weekend3+1,layers3. Kat,texture160 m2,event17 Ağustos,8.950.000 TL,İstanbul - Sancaktepe - Abdurrahmangazi Mh.
892,Turizm Amaçlı Kiralama Ruhsatlı ticari daire,homeResidence,weekendStüdyo,layers3. Kat,texture84 m2,event19 Ağustos,5.700.000 TL,İstanbul - Bahçelievler - Yenibosna Merkez Mh.
893,Turizm Amaçlı Kiralama Ruhsatlı ticari daire,homeResidence,weekend1+1,layers6. Kat,texture112 m2,event19 Ağustos,6.700.000 TL,İstanbul - Bahçelievler - Yenibosna Merkez Mh.
894,ÇENGELKÖYDE SİTE İÇERİSİNDE SATILIK BOĞAZ MANZARALI 4+1 LÜKS DAİR,homeDaire,weekend4+1,layers5. Kat,texture205 m2,event17 Ağustos,15.000.000 TL,İstanbul - Üsküdar - Kirazlıtepe Mh.
895,MERAL R1778 YENİ 22 Yaş ASANSÖRLÜ Otoparklı GENİŞ 3+1 ARA KAT,homeDaire,weekend3+1,layers2. Kat,texture140 m2,event20 Ağustos,3.950.000 TL,İstanbul - Küçükçekmece - Cumhuriyet Mh.
896,ENGiN EMLAKTAN MERTER METE SOKAKTA 3+1 KÖŞE SATILJK DAiRE,homeDaire,weekend3+1,layers1. Kat,texture132 m2,event17 Ağustos,5.500.000 TL,İstanbul - Güngören - Abdurrahman Nafiz Gürman Mh.
897,ENGiN EMLAKTAN MERTERDE 3+1 SATILIK DAiRE,homeDaire,weekend3+1,layers3. Kat,texture115 m2,event17 Ağustos,3.400.000 TL,İstanbul - Güngören - Abdurrahman Nafiz Gürman Mh.
898,BEYLİKDÜZÜ GÜRPINAR'DA SAHİLE YAKIN 2+1 LÜX ACİL SATILIK DAİRE,homeDaire,weekend2+1,layers2. Kat,texture140 m2,event19 Ağustos,1.036.000 TL,İstanbul - Beylikdüzü - Gürpınar Mh.
899,SULTANBEYLİ MİMARSİNAN MAH.DE CADDE ÜSTÜ GENİŞ 3+1 TAKASA UYGUN,homeDaire,weekend3+1,layers3. Kat,texture93 m2,event20 Ağustos,3.535.000 TL,İstanbul - Sultanbeyli - Mimar Sinan Mh.
900,TURYAP'TAN NURTEPE MAHALLESİNDE SATILIK 2+1 85 M2 DAİRE,homeDaire,weekend2+1,layers1. Kat,texture85 m2,event17 Ağustos,2.950.000 TL,İstanbul - Kağıthane - Nurtepe Mh.
901,GÜNGÖREN MERKEZ MAHALLESİ REAL CİTY'DE SATILIK 2+1 100 M2 DAİRE,homeDaire,weekend2+1,layers1. Kat,texture100 m2,event17 Ağustos,4.150.000 TL,İstanbul - Güngören - Merkez Mh.
902,Çekmeköy Taşdelen 'de site içi 3+1 daire,homeDaire,weekend3+1,layers1. Kat,texture125 m2,event17 Ağustos,4.400.000 TL,İstanbul - Çekmeköy - Taşdelen Mh.
903,Akkent -1 Sitesinde Satılık 2+1 daire,homeDaire,weekend2+1,layersBahçe katı,texture100 m2,event17 Ağustos,4.300.000 TL,İstanbul - Ümraniye - Necip Fazıl Mh.
904,UZUNOĞLU EMLAK'TAN GÜNEŞTEPE MAH.8YILLIK BİNADA 2+1KREDİLİ DAİRE,homeDaire,weekend2+1,layers2. Kat,texture95 m2,event20 Ağustos,4.485.000 TL,İstanbul - Güngören - Güneştepe Mh.
905,SATILIK DAİRE 2+1 ARAKAT MERKEZE METROYA YAKIN,homeDaire,weekend2+1,layers2. Kat,texture110 m2,event17 Ağustos,3.100.000 TL,İstanbul - Sancaktepe - Meclis Mh.
906,moda burnunda  muhteşem konumda geniş çift balkonlu daire,homeDaire,weekend5+1,layers1. Kat,texture250 m2,event20 Ağustos,19.000.000 TL,İstanbul - Kadıköy - Caferağa Mh.
907,"ÜMRANİYE ÇARŞIDA 2+1 """"GENİŞ"""" VE FERAH METROYA ÇOK YAKIN..!",homeDaire,weekend2+1,layers2. Kat,texture115 m2,event17 Ağustos,4.200.000 TL,İstanbul - Ümraniye - Atatürk Mh.
908,EMLAK DÜNYASIN'DAN ÖN CEPHE GENİŞ SALON VE ODALAR VE BALKONLU,homeDaire,weekend2+1,layers3. Kat,texture85 m2,event17 Ağustos,4.250.000 TL,İstanbul - Maltepe - Cevizli Mh.
909,EMLAK DÜNYASIN'DAN AYDINEVLER'DE 4.YILLIK 2+1 GENİŞ FERAH 1.KAT,homeDaire,weekend2+1,layers1. Kat,texture100 m2,event17 Ağustos,4.450.000 TL,İstanbul - Maltepe - Aydınevler Mh.
910,EMLAK DÜNYASIN'DAN HİLTOWN'A KOMŞU LÜX FERAH KÖŞE 3+1 DAİRE,homeDaire,weekend3+1,layers1. Kat,texture130 m2,event17 Ağustos,4.850.000 TL,İstanbul - Maltepe - Aydınevler Mh.
911,İDEALTEPE'DE 3+2 SATILIK DUBLEKS DAİRE,homeDaire,weekend3+2,layers4. Kat,texture180 m2,event17 Ağustos,14.750.000 TL,İstanbul - Maltepe - İdealtepe Mh.
912,CİTY EMLAK'TAN TURGUTREİS MAH.HARİKA MANZARALI SATILIK DAİRE,homeDaire,weekend2+1,layersÇatı katı,texture120 m2,event17 Ağustos,2.300.000 TL,İstanbul - Esenler - Turgut Reis Mh.
913,ESENYURT INCIRTEPE MAHALLESI KREDIYE UYGUN GENIS 2+1 SATILIK DAI,homeDaire,weekend2+1,layers6. Kat,texture130 m2,event9 Ağustos,1.950.000 TL,İstanbul - Esenyurt - Zafer Mh.
914,REMX ALA'DAN SİLİVRİ DE FORLEKS SATILIK MÜSTAKİL EV,homeMüstakil Ev,weekend5+1,N/A,texture250 m2,event7 Ağustos,6.500.000 TL,İstanbul - Silivri - Cumhuriyet Mh.
915,SİLİVRİ DEĞİRMEN DURAĞI 3+1 ASANSÖRLÜ ARAKAT,homeDaire,weekend3+1,layers2. Kat,texture135 m2,event6 Ağustos,3.000.000 TL,İstanbul - Silivri - Alibey Mh.
916,SİLİVRİ TERRACE GARDEN 2+1 LÜKS DAİRE(ARAÇ TAKASI MÜSAİT),homeDaire,weekend2+1,layers2. Kat,texture90 m2,event6 Ağustos,3.100.000 TL,İstanbul - Silivri - Yeni Mh.
917,BARIŞ'TAN RESİDANSTA ÇİFT TERASLI ASANSÖR+OTOPARKLI LÜKS DUBLEKS,homeDaire,weekend3+1,layers11. Kat,texture200 m2,event3 Ağustos,6.300.000 TL,İstanbul - Küçükçekmece - Cumhuriyet Mh.
918,ESENYURT CUMHURİYET TE İNNOVİA SİTELERİNİN HEMEN ALTINDA SIFIR D,homeDaire,weekend2+1,layers3. Kat,texture110 m2,event24 Temmuz,2.550.000 TL,İstanbul - Gaziosmanpaşa - Barbaros Hayrettinpaşa Mh.
919,N Cadde Ateş Corner'da Yatırıma Uygun 1+0 Satılık Sıfır Daire,homeDaire,weekendStüdyo,layers2. Kat,texture40 m2,event25 Temmuz,1.200.000 TL,İstanbul - Esenyurt - Zafer Mh.
920,SEMBOL İSTANBUL DA 2+1 BÜYÜK BALKONLU FULL EŞYALI BOŞ SATILIK,homeDaire,weekend2+1,layers30. Kat,texture100 m2,event25 Temmuz,3.100.000 TL,İstanbul - Esenyurt - Zafer Mh.
921,PRESTİJ PARK SİTESİ GÜVENLİK HAVUZLU SİTEDE 3+1 BAHCE KATI DAİRE,homeDaire,weekend3+1,layersBahçe katı,texture135 m2,event25 Temmuz,3.300.000 TL,İstanbul - Esenyurt - Zafer Mh.
922,SATILIK 3 +1 DAIRE,homeDaire,weekend3+1,layers4. Kat,texture140 m2,event20 Ağustos,1.550.000 TL,İstanbul - Küçükçekmece - Kanarya Mh.
923,Mertcan dan Cumhuriyet Mah İskanlı Fırsat 2+1 AraKat Balkonlu,homeDaire,weekend2+1,layers2. Kat,texture90 m2,event20 Ağustos,3.585.000 TL,İstanbul - Kartal - Cumhuriyet Mh.
924,Mertcan dan Hürriyet Mah Ulaşımı Kolay 2+1 Balkonlu Ters Dubleks,homeDaire,weekend2+1,layersYüksek giriş,texture100 m2,event20 Ağustos,4.150.000 TL,İstanbul - Kartal - Hürriyet Mh.
925,İstanbul Şile de SATILIK Malikhane 4400m2 arsa içerisinde,homeKöşk,weekend7+1,N/A,texture4400 m2,event20 Ağustos,90.000.000 TL,İstanbul - Şile - Hacıllı Mh.
926,Mertcan Ebeveyn Banyolu 3+1 İskanlı AraKat Ankastreli,homeDaire,weekend3+1,layers5. Kat,texture120 m2,event20 Ağustos,4.635.000 TL,İstanbul - Kartal - Hürriyet Mh.
927,Mertcan dan Gümüşpınar Mah 24m2 Arsa Paylı Fırsat 2+1,homeDaire,weekend2+1,layers2. Kat,texture85 m2,event20 Ağustos,2.075.000 TL,İstanbul - Kartal - Gümüşpınar Mh.
928,Mertcan dan Hürriyet Mah Araç Takaslı 2+1 Tapu Masrafsız Sıfır D,homeDaire,weekend2+1,layers2. Kat,texture95 m2,event20 Ağustos,3.750.000 TL,İstanbul - Kartal - Hürriyet Mh.
929,Mertcan dan Fatih Mah İskanlı 2+1 Ara Katta Lüks Satılık,homeDaire,weekend2+1,layers1. Kat,texture85 m2,event20 Ağustos,3.200.000 TL,İstanbul - Sancaktepe - Fatih Mh.
930,ESENYURT MEHMET AKİF ERSOY MAHALLESİ 2+1 YATIRIM İÇİN FIRSAT MAS,homeDaire,weekend2+1,layersBahçe katı,texture110 m2,event20 Ağustos,1.249.000 TL,İstanbul - Esenyurt - Mehmet Akif Ersoy Mh.
931,Mertcan dan Hürriyet Mah Site İçinde 68m2 Arsa Paylı 3+1 AraKat,homeDaire,weekend3+1,layers1. Kat,texture120 m2,event20 Ağustos,2.850.000 TL,İstanbul - Kartal - Hürriyet Mh.
932,Mertcan dan Fatih Mah Balkonlu 3+1 İskanlı Ters Dubleks,homeDaire,weekend3+1,layersYüksek giriş,texture120 m2,event20 Ağustos,3.000.000 TL,İstanbul - Sancaktepe - Fatih Mh.
933,Mertcan dan Gümüşpınar Mah 20m2 Arsa Paylı Fırsat 2+1,homeDaire,weekend2+1,layers2. Kat,texture80 m2,event20 Ağustos,2.250.000 TL,İstanbul - Kartal - Gümüşpınar Mh.
934,Mertcan dan Soğanlık Merkeze Çok Yakın 2+1 Balkonlu AraKat,homeDaire,weekend2+1,layers1. Kat,texture90 m2,event20 Ağustos,2.395.000 TL,İstanbul - Kartal - Gümüşpınar Mh.
935,Mertcan dan Yakacık Meydana Yürüme Ara Katta 2+1 İskanlı,homeDaire,weekend2+1,layers2. Kat,texture100 m2,event20 Ağustos,3.430.000 TL,İstanbul - Kartal - Yakacık Yeni Mh.
936,Mertcan dan Yakacık Meydana Çok Yakın 4+1 Teraslı Dubleks,homeDaire,weekend4+1,layers5. Kat,texture140 m2,event20 Ağustos,5.225.000 TL,İstanbul - Kartal - Yakacık Yeni Mh.
937,Mertcan dan Fatih Mah İskanlı 3+1 Sıfır Ters Dubleks Daire,homeDaire,weekend3+1,layersYüksek giriş,texture115 m2,event20 Ağustos,3.150.000 TL,İstanbul - Sancaktepe - Fatih Mh.
938,SULTAN MURAT CADDESİNE PARALEL 100m2 KOMBİLİ ARA KAT SATILIK 2+1,homeDaire,weekend2+1,layersYüksek giriş,texture100 m2,event20 Ağustos,2.100.000 TL,İstanbul - Küçükçekmece - Sultan Murat Mh.
939,Mertcan dan Çarşı Mah Orman Manzaralı AraKat 2+1 100m2,homeDaire,weekend2+1,layers1. Kat,texture100 m2,event20 Ağustos,3.400.000 TL,İstanbul - Kartal - Yakacık Çarşı Mh.
940,Sarıyer Rumelikavağın da 970m2 arsa içerisinde Müstakil ev,homeKöşk,weekend7+2,N/A,texture975 m2,event20 Ağustos,27.500.000 TL,İstanbul - Sarıyer - Rumeli Kavağı Mh.
941,Mertcan dan Yakakent Sit Çift Balkonlu 3+1 AraKat İskanlı,homeDaire,weekend3+1,layers4. Kat,texture120 m2,event20 Ağustos,3.875.000 TL,İstanbul - Kartal - Yakacık Yeni Mh.
942,Mertcan dan Yakacık Meydana Çok Yakın 20m2 Arsa Paylı 2+1,homeDaire,weekend2+1,layersYüksek giriş,texture80 m2,event20 Ağustos,2.250.000 TL,İstanbul - Kartal - Yakacık Yeni Mh.
943,Mertcan'dan Fatih Mah İskanlı 4+2 Teraslı Sıfır Çift Banyolu,homeDaire,weekend4+2,layers3. Kat,texture170 m2,event20 Ağustos,4.745.000 TL,İstanbul - Sancaktepe - Fatih Mh.
944,İÇERENKÖY ALANALDI'YA YAKIN KAPANMAZ MANZARALI GENÇ BİNADA 2+1,homeDaire,weekend2+1,layers3. Kat,texture80 m2,event20 Ağustos,4.850.000 TL,İstanbul - Ataşehir - İçerenköy Mh.
945,Mertcan dan Vatansever Cad Çok Yakın 3+1 Fırsat Ters Dubleks,homeDaire,weekend3+1,layersYüksek giriş,texture105 m2,event20 Ağustos,3.200.000 TL,İstanbul - Kartal - Hürriyet Mh.
946,BAHÇELİEVLER ŞİRİNEVLER SATILIK DAİRE,homeDaire,weekend2+1,layersYüksek giriş,texture90 m2,event20 Ağustos,3.700.000 TL,İstanbul - Bahçelievler - Şirinevler Mh.
947,Mertcan dan Orta Mah Balkonlu 20m2 Arsa Paylı 2+1 Manzaralı,homeDaire,weekend2+1,layers5. Kat,texture100 m2,event20 Ağustos,2.600.000 TL,İstanbul - Kartal - Orta Mh.
948,Mertcan dan Orta Mah Cadde Üzerinde 2+1 İskanlı AraKat,homeDaire,weekend2+1,layers1. Kat,texture90 m2,event20 Ağustos,2.755.000 TL,İstanbul - Kartal - Orta Mh.
949,"Mertcan dan Hürriyet Mah 2 Banyolu 2,5+1 Teraslı Sıfır Dubleks",homeDaire,weekend2.5+1,layers3. Kat,texture145 m2,event20 Ağustos,5.550.000 TL,İstanbul - Kartal - Hürriyet Mh.
950,Mertcan dan Orta Mah Ulaşımı Kolay 3+1 Ebeveyn Banyolu,homeDaire,weekend3+1,layers3. Kat,texture110 m2,event20 Ağustos,5.565.000 TL,İstanbul - Kartal - Orta Mh.
951,Mertcan dan Vatansever Caddesinde Çift Balkonlu 2+1 İskanlı,homeDaire,weekend2+1,layers1. Kat,texture90 m2,event20 Ağustos,3.595.000 TL,İstanbul - Kartal - Hürriyet Mh.
952,SOĞANLI AŞİYAN SOKAKTA SATLIK 2+1 GİRİL KATI,homeDaire,weekend2+1,layersDüz Giriş (Zemin),texture85 m2,event20 Ağustos,1.700.000 TL,İstanbul - Bahçelievler - Soğanlı Mh.
953,GÜNEŞLİ NEW İSTANBUL BUTİK SİTEDE SATILIK 4+2 DUBLEKS,homeDaire,weekend4+2,layers10. Kat,texture130 m2,event20 Ağustos,7.200.000 TL,İstanbul - Bağcılar - Güneşli Mh.
954,ZEYTİNBURNU SEYİTNİZAMDA BUTİK SİTEDE SATILIK LÜKS 2+1 DAİRELER,homeDaire,weekend2+1,layers2. Kat,texture80 m2,event20 Ağustos,6.500.000 TL,İstanbul - Zeytinburnu - Seyitnizam Mh.
955,ZEYTİNBURNU SEYİTNİZAMDA BUTİK SİTEDE SATILIK LÜKS 3+1 DAİRELER,homeDaire,weekend3+1,layers4. Kat,texture130 m2,event20 Ağustos,13.000.000 TL,İstanbul - Zeytinburnu - Seyitnizam Mh.
956,BAKIRKÖY ZUHURATBABA'DA SATILIK 3+1 DAİRE,homeDaire,weekend3+1,layers4. Kat,texture117 m2,event20 Ağustos,6.500.000 TL,İstanbul - Bakırköy - Zuhuratbaba Mh.
957,Mertcan dan Orta Mah Ara Katta 2+1 Balkonlu Tapu Masrafsız,homeDaire,weekend2+1,layers3. Kat,texture85 m2,event20 Ağustos,3.645.000 TL,İstanbul - Kartal - Orta Mh.
958,Mertcan'dan Çamlık Mah. Caddeye 1dk Mesafeli Balkonlu 2+1 Ara Ka,homeDaire,weekend2+1,layers3. Kat,texture90 m2,event20 Ağustos,3.400.000 TL,İstanbul - Pendik - Çamlık Mh.
959,Satılık çatı dubleks,homeDaire,weekend4+1,layers3. Kat,texture155 m2,event20 Ağustos,4.650.000 TL,İstanbul - Sancaktepe - Abdurrahmangazi Mh.
960,YENİDOĞAN MERKEZDE GENİŞ KULLANIŞLI SATILIK DAİRE,homeDaire,weekend3+1,layersDüz Giriş (Zemin),texture120 m2,event20 Ağustos,2.750.000 TL,İstanbul - Sancaktepe - Yenidoğan Mh.
961,OLD CİTY'DEN G.O.PAŞA KENT KONUTLARI KARŞISI 1.KAT ARKA GÜNEY CEP,homeDaire,weekend3+1,layers1. Kat,texture135 m2,event20 Ağustos,4.850.000 TL,İstanbul - Gaziosmanpaşa - Sarıgöl Mh.
962,Mertcan'dan Fatih Mah. Caddeye 1dk Mesafeli Geniş 3+1 Ara Kat Da,homeDaire,weekend3+1,layersYüksek giriş,texture135 m2,event20 Ağustos,3.495.000 TL,İstanbul - Pendik - Fatih Mh.
963,Mertcan'dan Şeyhli Üstün Caddesi Üzerinde 2+1 Ara Kat Daire.,homeDaire,weekend2+1,layers5. Kat,texture95 m2,event20 Ağustos,3.500.000 TL,İstanbul - Pendik - Şeyhli Mh.
964,Mertcan'dan Havuzlu Güvenlikli Lüks Site İçinde 2+1 Balkonlu Ara,homeDaire,weekend2+1,layers6. Kat,texture85 m2,event20 Ağustos,4.590.000 TL,İstanbul - Pendik - Çınardere Mh.
965,Mertcan'dan Ebeveyn Banyolu Ara Kat Balkonlu 2+1 Sıfır Daire,homeDaire,weekend2+1,layers2. Kat,texture90 m2,event20 Ağustos,3.600.000 TL,İstanbul - Kartal - Gümüşpınar Mh.
966,Mertcan'dan Sülüntepe Mah. Site İçinde Açık Balkonlu 2+1 Daire.,homeDaire,weekend2+1,layers9. Kat,texture95 m2,event20 Ağustos,3.400.000 TL,İstanbul - Pendik - Sülüntepe Mh.
967,Mertcan'dan Ahmet Yesevi Mah. Açık Balkonlu 2+1 Daire,homeDaire,weekend2+1,layers4. Kat,texture95 m2,event20 Ağustos,3.400.000 TL,İstanbul - Pendik - Ahmet Yesevi Mh.
968,Mertcan'dan Güllübağlar Mah.Caddeye 1dk Mesafeli İskanlı 2+1 Dai,homeDaire,weekend2+1,layers8. Kat,texture85 m2,event20 Ağustos,3.700.000 TL,İstanbul - Pendik - Güllü Bağlar Mh.
969,Mertcan'dan Sülüntepe Mah.Safa Caddesine 2dk Yürüme Mesafeli 3+1,homeDaire,weekend3+1,layersÇatı Dubleks,texture125 m2,event20 Ağustos,4.550.000 TL,İstanbul - Pendik - Sülüntepe Mh.
970,Mertcan'dan Yenişehir Mah. Havuzlu Güvenlikli Sitede 1+1 Balkonl,homeDaire,weekend1+1,layers1. Kat,texture65 m2,event20 Ağustos,2.300.000 TL,İstanbul - Pendik - Yenişehir Mh.
971,SİYAVUŞPAŞADA AVM METRO METROBÜSE 10 DK SATILIK 4+1 DAİRE DUBLEK,homeDaire,weekend4+1,layers6. Kat,texture138 m2,event20 Ağustos,5.250.000 TL,İstanbul - Bahçelievler - Siyavuşpaşa Mh.
972,Mertcan'dan Esenyalı Mah. Caddeye Yürüme Mesafeli 3+1 Ara Kat Da,homeDaire,weekend3+1,layers1. Kat,texture105 m2,event20 Ağustos,3.000.000 TL,İstanbul - Pendik - Esenyalı Mh.
973,Mertcan'dan Kavakpınar Abdi İpekçi Caddesine 4dk Yürüme Mesafeli,homeDaire,weekend5+1,layersÇatı Dubleks,texture155 m2,event20 Ağustos,3.775.000 TL,İstanbul - Pendik - Kavakpınar Mh.
974,Mertcan'dan Şeyhli Mah.Mevlana Caddesine 1dk Mesafeli 2+1 Daire,homeDaire,weekend2+1,layers2. Kat,texture95 m2,event20 Ağustos,3.550.000 TL,İstanbul - Pendik - Şeyhli Mh.
975,Mertcan'dan Sülüntepe Mah. Güvenlikli Sitede 3+1 Giriş Kat Daire,homeDaire,weekend3+1,layersDüz Giriş (Zemin),texture120 m2,event20 Ağustos,6.400.000 TL,İstanbul - Pendik - Sülüntepe Mh.
976,BAHÇELİEVLER ŞİRİNEVLERDE SATILIK 4+1 SIFIR DUBLEKS,homeDaire,weekend4+1,layers5. Kat,texture166 m2,event20 Ağustos,5.250.000 TL,İstanbul - Bahçelievler - Bahçelievler Mh.
977,Mertcan'dan Çamçeşme Mah. Balkonlu 14m2 Arsa Tapulu 2+1 Daire,homeDaire,weekend2+1,layers5. Kat,texture95 m2,event20 Ağustos,1.850.000 TL,İstanbul - Pendik - Çamçeşme Mh.
978,Mertcan'dan Havuzlu Güvenlikli Sitede İskanlı 2+1 Balkonlu Daire,homeDaire,weekend2+1,layers5. Kat,texture85 m2,event20 Ağustos,6.600.000 TL,İstanbul - Kartal - Hürriyet Mh.
979,Mertcan'dan Kavakpınar Caddeye 1dk Mesafeli İskanlı 3+1 Geniş Da,homeDaire,weekend3+1,layers2. Kat,texture115 m2,event20 Ağustos,3.950.000 TL,İstanbul - Pendik - Kavakpınar Mh.
980,BAHÇELİEVLER ŞİRİNEVLER SATILIK DAİRE,homeDaire,weekend5+2,layersÇatı Dubleks,texture210 m2,event20 Ağustos,4.000.000 TL,İstanbul - Bahçelievler - Şirinevler Mh.
981,BAHÇELİEVLER ŞİRİNEVLER SATILIK DAİRE,homeDaire,weekend2+1,layers3. Kat,texture85 m2,event20 Ağustos,2.500.000 TL,İstanbul - Bahçelievler - Bahçelievler Mh.
982,GÜNGÖREN GÜNEŞTEPEDE SATILIK 3+1 SIFIR DUBLEKS,homeDaire,weekend3+1,layers4. Kat,texture140 m2,event20 Ağustos,5.300.000 TL,İstanbul - Güngören - Güneştepe Mh.
983,BEYLİKDÜZÜ YAKUPLU'DA 3+1 130 M2 ACİL SATILIK DAİRE,homeDaire,weekend3+1,layers3. Kat,texture130 m2,event20 Ağustos,2.150.000 TL,İstanbul - Beylikdüzü - Yakuplu Mh.
984,BEYLİKDÜZÜ KAVAKLI'DA 2+1 ACİL SATILIK DAİRE,homeDaire,weekend2+1,layers2. Kat,texture110 m2,event20 Ağustos,2.030.000 TL,İstanbul - Beylikdüzü - Kavaklı Mh.
985,BEYLİKDÜZÜ GÜRPINAR'DA 2+1 ACİL SATILIK DAİRE,homeDaire,weekend2+1,layers2. Kat,texture100 m2,event20 Ağustos,2.150.000 TL,İstanbul - Beylikdüzü - Gürpınar Mh.
986,"1+1 Flat for Sale in ESENYURT Cumhuriyet Mahallesi, İstanbul",homeDaire,weekend1+1,layers4. Kat,texture70 m2,event20 Ağustos,1.600.000 TL,İstanbul - Esenyurt - Cumhuriyet Mh.
987,GÜNEŞLİ NEW İSTANBUL BUTİK SİTEDE SATILIK 2+1 LÜKS DAİRE,homeDaire,weekend2+1,layersDüz Giriş (Zemin),texture65 m2,event20 Ağustos,3.250.000 TL,İstanbul - Bağcılar - Güneşli Mh.
988,BEYLİKDÜZÜ YAKUPLU'DA 3+1 ACİL SATILIK DAİRE,homeDaire,weekend3+1,layers4. Kat,texture130 m2,event20 Ağustos,1.950.000 TL,İstanbul - Beylikdüzü - Yakuplu Mh.
989,BEYLİKDÜZÜ CUMHURİYET'TE 2+1 SİTE İÇİ LÜX DEKORLU SATILIK DAİRE,homeDaire,weekend2+1,layers8. Kat,texture120 m2,event20 Ağustos,2.090.000 TL,İstanbul - Beylikdüzü - Cumhuriyet Mh.
990,BEYLİKDÜZÜ CUMHURİYET'TE 2+1 LÜX DEKOR SİTE İÇİ ACİL SATILIK DAİ,homeDaire,weekend2+1,layers8. Kat,texture110 m2,event20 Ağustos,2.050.000 TL,İstanbul - Beylikdüzü - Cumhuriyet Mh.
991,BEYLİKDÜZÜ CUMHURİYET'TE 2+1 LÜX DEKORLU SATILIK DAİRE,homeDaire,weekend2+1,layers3. Kat,texture110 m2,event20 Ağustos,2.250.000 TL,İstanbul - Beylikdüzü - Cumhuriyet Mh.
992,BEYLİKDÜZÜ YAKUPLU'DA 2+1 LÜZ DEKORLU ACİL SATILIK DAİRE,homeDaire,weekend2+1,layers3. Kat,texture100 m2,event20 Ağustos,1.850.000 TL,İstanbul - Beylikdüzü - Yakuplu Mh.
993,Akevler Mahallesi Fly Salmiya Sitesi Satılık 3+1 151m2 Daire,homeDaire,weekend3+1,layers13. Kat,texture151 m2,event20 Ağustos,3.650.000 TL,İstanbul - Esenyurt - Akevler Mh.
994,METROBÜSÜN DİBİNDE 2+1 LÜX DEKORLU ACİL SATILIK DAİRE,homeDaire,weekend2+1,layersYüksek giriş,texture95 m2,event20 Ağustos,1.130.000 TL,İstanbul - Esenyurt - Güzelyurt Mh.
995,NAS YAPI'DAN KAT MÜLKİYET * EŞYALI* MERKEZİ KONUM FIRSAT DAİRE,homeDaire,weekend2+1,layersBahçe katı,texture70 m2,event20 Ağustos,1.950.000 TL,İstanbul - Şişli - Mecidiyeköy Mh.
996,CUMHURİYET'TE 2+1 SİTE İÇİ LÜX DEKOR SATILIK DAİRE,homeDaire,weekend2+1,layers8. Kat,texture120 m2,event20 Ağustos,2.090.000 TL,İstanbul - Beylikdüzü - Cumhuriyet Mh.
997,Sancaktepe emek mahallesinde 3+1 fırsat daire,homeDaire,weekend3+1,layersYüksek giriş,texture120 m2,event20 Ağustos,2.090.000 TL,İstanbul - Sancaktepe - Emek Mh.
998,Sancaktepe sarıgazi mahallesinde 2+1 ara kat daire,homeDaire,weekend2+1,layers1. Kat,texture105 m2,event20 Ağustos,2.000.000 TL,İstanbul - Sancaktepe - Sarıgazi Mh.
999,BEYLİKDÜZÜ GÜRPINAR'DA KREDİYE UYGUN 2+1 ACİL SATILIK DAİRE,homeDaire,weekend2+1,layers2. Kat,texture120 m2,event20 Ağustos,2.000.000 TL,İstanbul - Beylikdüzü - Gürpınar Mh.
